,price_000,pop_dens,ses,house,area_m2,num_bath,pcn_green,thefts,year,high_ses,yr_2001,yr_2002,yr_2003,yr_2004,yr_2005,yr_2006
331,135000,405.3,4,1,250,2,0.43,46.0,2003,0,0,0,1,0,0,0
332,65000,351.06,3,1,100,2,0.33,46.0,2003,0,0,0,1,0,0,0
333,50000,681.17,4,1,120,2,1.22,46.0,2003,0,0,0,1,0,0,0
334,140000,851.7,4,1,264,1,0.0,40.91,2003,0,0,0,1,0,0,0
335,80000,830.97,4,1,76,1,1.9,43.59,2003,0,0,0,1,0,0,0
336,40000,912.17,4,0,35,1,0.05,35.93,2003,0,0,0,1,0,0,0
337,70000,964.41,3,1,120,4,1.68,46.0,2004,0,0,0,0,1,0,0
338,300000,840.76,4,1,407,4,1.37,34.06,2003,0,0,0,1,0,0,0
339,180000,898.83,3,1,251,5,0.57,34.0,2003,0,0,0,1,0,0,0
340,130000,403.65,4,1,280,3,0.66,46.0,2003,0,0,0,1,0,0,0
341,130000,741.59,4,1,252,2,0.66,46.0,2003,0,0,0,1,0,0,0
342,100000,681.95,5,0,106,2,0.0,41.04,2003,1,0,0,1,0,0,0
343,160000,849.87,4,1,200,2,1.24,34.0,2003,0,0,0,1,0,0,0
344,250000,518.71,1,1,332,1,0.24,46.0,2004,0,0,0,0,1,0,0
345,300000,846.74,5,0,120,2,0.0,41.3,2003,1,0,0,1,0,0,0
346,220000,628.9,4,1,315,4,0.05,46.0,2003,0,0,0,1,0,0,0
347,130000,488.09,3,1,360,2,0.32,46.0,2003,0,0,0,1,0,0,0
348,135000,799.26,4,1,200,4,0.97,34.11,2003,0,0,0,1,0,0,0
349,135000,843.5,4,0,160,2,0.0,36.55,2003,0,0,0,1,0,0,0
350,150000,519.61,4,1,225,2,0.49,35.05,2003,0,0,0,1,0,0,0
351,100000,867.79,4,1,188,2,1.24,44.7,2003,0,0,0,1,0,0,0
352,83000,880.07,4,0,140,2,0.06,38.69,2003,0,0,0,1,0,0,0
353,80000,621.94,4,0,70,2,0.0,43.18,2003,0,0,0,1,0,0,0
354,240000,756.17,5,0,160,4,0.45,46.0,2003,1,0,0,1,0,0,0
355,150000,897.25,4,1,150,2,0.0,37.36,2003,0,0,0,1,0,0,0
356,300000,168.49,4,1,230,4,0.78,46.0,2003,0,0,0,1,0,0,0
357,90000,548.17,3,1,290,1,0.99,46.0,2003,0,0,0,1,0,0,0
358,165000,324.91,4,1,227,1,2.81,34.0,2004,0,0,0,0,1,0,0
359,79000,879.73,4,0,140,2,0.07,38.72,2003,0,0,0,1,0,0,0
360,160000,949.49,3,1,190,4,1.73,46.0,2003,0,0,0,1,0,0,0
361,65000,886.39,4,0,60,1,0.74,34.0,2003,0,0,0,1,0,0,0
362,62000,905.76,3,0,89,1,0.31,34.64,2003,0,0,0,1,0,0,0
363,120000,729.07,4,1,210,2,1.07,46.0,2003,0,0,0,1,0,0,0
364,55000,896.1,4,0,60,1,0.61,34.0,2003,0,0,0,1,0,0,0
365,60000,833.58,3,1,196,2,1.65,46.0,2004,0,0,0,0,1,0,0
366,110000,676.32,3,1,155,2,0.4,46.0,2003,0,0,0,1,0,0,0
367,82000,876.97,4,0,92,1,0.0,38.94,2004,0,0,0,0,1,0,0
368,75000,319.58,3,1,120,2,0.1,46.0,2003,0,0,0,1,0,0,0
369,110000,860.44,3,1,180,1,0.69,46.0,2003,0,0,0,1,0,0,0
370,72000,876.85,4,0,63,2,0.0,38.95,2003,0,0,0,1,0,0,0
371,45000,581.63,4,0,80,1,0.87,46.0,2003,0,0,0,1,0,0,0
372,40000,594.98,4,0,40,1,0.0,36.81,2003,0,0,0,1,0,0,0
373,75000,679.68,3,1,144,1,1.29,46.0,2003,0,0,0,1,0,0,0
374,21500,774.63,3,0,45,4,1.44,46.0,2003,0,0,0,1,0,0,0
375,97000,904.24,4,1,200,2,1.5,46.0,2003,0,0,0,1,0,0,0
376,55000,91.38,3,0,101,1,0.76,46.0,2003,0,0,0,1,0,0,0
377,57000,793.4,3,0,60,2,0.03,45.71,2003,0,0,0,1,0,0,0
378,240000,122.85,6,0,162,1,1.28,46.0,2003,1,0,0,1,0,0,0
379,90000,797.08,4,1,300,4,1.64,45.97,2003,0,0,0,1,0,0,0
380,130000,532.1,3,1,174,1,0.28,46.0,2003,0,0,0,1,0,0,0
381,150000,640.74,4,1,300,1,1.65,34.0,2003,0,0,0,1,0,0,0
382,48000,838.95,4,0,48,2,0.87,39.42,2003,0,0,0,1,0,0,0
383,95000,389.37,4,1,330,1,3.05,34.0,2003,0,0,0,1,0,0,0
384,70000,209.19,4,0,117,2,0.49,46.0,2003,0,0,0,1,0,0,0
385,50000,539.22,3,0,59,1,0.92,46.0,2003,0,0,0,1,0,0,0
386,250000,835.57,4,1,320,2,1.22,34.0,2003,0,0,0,1,0,0,0
387,55000,452.77,4,0,56,1,0.67,46.0,2003,0,0,0,1,0,0,0
388,150000,609.34,4,1,220,1,0.97,46.0,2003,0,0,0,1,0,0,0
389,150000,287.18,3,1,264,1,0.21,46.0,2003,0,0,0,1,0,0,0
390,120000,399.84,4,0,197,2,0.57,46.0,2003,0,0,0,1,0,0,0
391,160000,444.42,4,1,262,5,0.54,46.0,2003,0,0,0,1,0,0,0
392,180000,407.8,4,1,260,1,0.85,34.22,2003,0,0,0,1,0,0,0
393,140000,874.92,5,1,450,1,0.29,38.8,2003,1,0,0,1,0,0,0
394,85000,896.69,3,1,160,2,1.74,46.0,2003,0,0,0,1,0,0,0
395,290000,83.2,3,1,230,5,0.63,46.0,2004,0,0,0,0,1,0,0
396,57000,811.35,3,0,59,1,1.8,34.25,2003,0,0,0,1,0,0,0
397,130000,674.48,4,1,269,1,0.0,46.0,2003,0,0,0,1,0,0,0
398,78000,841.99,4,0,280,1,0.67,46.0,2003,0,0,0,1,0,0,0
399,110000,432.13,4,0,200,1,0.0,37.81,2003,0,0,0,1,0,0,0
400,30000,668.73,4,0,86,1,1.16,46.0,2003,0,0,0,1,0,0,0
401,46770,673.07,5,0,30,1,0.04,46.0,2003,1,0,0,1,0,0,0
402,53000,873.6,3,0,55,1,0.0,39.2,2003,0,0,0,1,0,0,0
403,65000,824.24,4,0,87,1,0.0,43.05,2003,0,0,0,1,0,0,0
404,160000,898.93,4,1,103,1,0.0,37.23,2004,0,0,0,0,1,0,0
405,57000,878.21,4,0,61,1,0.85,34.0,2004,0,0,0,0,1,0,0
406,45000,621.18,3,0,80,1,0.21,46.0,2004,0,0,0,0,1,0,0
407,130000,874.46,3,1,250,1,0.12,39.27,2003,0,0,0,1,0,0,0
408,60000,577.9,3,0,133,1,0.96,46.0,2003,0,0,0,1,0,0,0
409,130000,445.95,4,1,249,2,0.0,39.45,2003,0,0,0,1,0,0,0
410,120000,631.35,4,0,104,2,2.11,34.0,2003,0,0,0,1,0,0,0
411,65000,911.28,4,0,75,1,0.3,34.58,2003,0,0,0,1,0,0,0
412,80000,287.93,3,1,131,1,0.02,46.0,2003,0,0,0,1,0,0,0
413,140000,460.97,3,1,163,2,0.01,43.81,2003,0,0,0,1,0,0,0
414,83000,902.61,4,0,88,1,0.06,36.19,2003,0,0,0,1,0,0,0
415,29000,826.82,3,0,32,1,1.63,35.02,2003,0,0,0,1,0,0,0
416,95000,822.3,4,1,225,2,0.51,46.0,2003,0,0,0,1,0,0,0
417,95000,823.04,4,1,225,2,0.51,46.0,2003,0,0,0,1,0,0,0
418,130000,910.48,4,1,182,1,0.01,36.25,2003,0,0,0,1,0,0,0
419,130000,837.97,4,1,356,2,1.18,46.0,2003,0,0,0,1,0,0,0
420,120000,408.05,4,1,269,1,0.63,46.0,2004,0,0,0,0,1,0,0
421,180000,855.24,1,1,210,4,1.2,44.26,2003,0,0,0,1,0,0,0
422,66000,876.11,4,0,65,2,0.0,39.01,2003,0,0,0,1,0,0,0
423,110000,387.07,4,1,250,2,2.83,34.0,2003,0,0,0,1,0,0,0
424,39550,629.02,3,0,79,2,0.13,46.0,2003,0,0,0,1,0,0,0
425,105000,205.37,6,0,117,2,0.52,46.0,2003,1,0,0,1,0,0,0
426,230000,811.55,3,1,266,1,1.96,43.13,2004,0,0,0,0,1,0,0
427,90000,880.12,4,0,130,1,0.34,37.31,2003,0,0,0,1,0,0,0
428,130000,876.59,3,1,150,1,1.69,46.0,2003,0,0,0,1,0,0,0
429,80000,827.76,4,0,88,1,0.11,36.0,2003,0,0,0,1,0,0,0
430,90000,602.86,3,1,180,5,0.25,46.0,2003,0,0,0,1,0,0,0
431,165000,812.97,4,1,258,1,0.0,43.92,2003,0,0,0,1,0,0,0
432,160000,806.59,3,1,257,1,0.0,43.47,2004,0,0,0,0,1,0,0
433,210000,841.85,4,1,320,2,0.0,41.68,2004,0,0,0,0,1,0,0
434,200000,408.4,3,1,256,5,0.69,34.3,2003,0,0,0,1,0,0,0
435,100000,561.38,4,1,200,4,0.9,46.0,2003,0,0,0,1,0,0,0
436,145000,529.99,4,1,210,2,0.0,36.83,2003,0,0,0,1,0,0,0
437,80000,871.3,4,0,92,1,0.0,39.01,2003,0,0,0,1,0,0,0
438,100000,796.63,4,1,238,2,0.49,46.0,2004,0,0,0,0,1,0,0
439,68000,898.61,4,0,72,1,0.04,37.11,2004,0,0,0,0,1,0,0
440,59000,814.2,4,0,153,1,1.29,44.11,2004,0,0,0,0,1,0,0
441,180000,853.03,4,1,186,1,0.47,35.07,2004,0,0,0,0,1,0,0
442,92000,383.14,4,1,140,2,2.23,34.0,2004,0,0,0,0,1,0,0
443,30000,522.15,3,0,90,1,0.28,46.0,2003,0,0,0,1,0,0,0
444,47040,435.02,2,1,140,2,0.75,46.0,2004,0,0,0,0,1,0,0
445,70000,645.2,5,0,97,3,0.0,46.0,2003,1,0,0,1,0,0,0
446,200000,533.25,4,1,153,3,0.27,46.0,2003,0,0,0,1,0,0,0
447,170000,851.09,4,1,400,1,1.21,36.17,2003,0,0,0,1,0,0,0
448,89000,823.96,4,1,131,2,1.06,46.0,2003,0,0,0,1,0,0,0
449,130000,308.43,4,1,141,2,0.14,46.0,2004,0,0,0,0,1,0,0
450,95000,831.65,3,1,360,1,0.58,46.0,2004,0,0,0,0,1,0,0
451,110000,824.42,4,1,130,5,1.08,40.76,2004,0,0,0,0,1,0,0
452,90000,819.39,4,1,136,2,0.0,43.42,2004,0,0,0,0,1,0,0
453,130000,790.74,4,1,280,1,1.46,44.16,2004,0,0,0,0,1,0,0
454,320000,854.6,4,1,288,1,1.18,34.05,2004,0,0,0,0,1,0,0
455,95000,895.7,4,1,176,1,1.8,46.0,2004,0,0,0,0,1,0,0
456,170000,378.65,4,1,430,2,0.31,46.0,2003,0,0,0,1,0,0,0
457,65000,887.17,4,0,60,2,0.73,34.0,2003,0,0,0,1,0,0,0
458,90000,805.56,4,1,120,2,1.31,42.8,2004,0,0,0,0,1,0,0
459,41000,501.69,4,0,36,2,0.6,34.86,2004,0,0,0,0,1,0,0
460,55000,803.25,4,0,50,1,0.44,35.33,2004,0,0,0,0,1,0,0
461,110000,490.05,3,1,163,1,0.58,46.0,2004,0,0,0,0,1,0,0
462,195000,859.17,4,1,240,2,0.0,40.33,2004,0,0,0,0,1,0,0
463,260000,508.54,4,1,350,2,0.23,46.0,2004,0,0,0,0,1,0,0
464,46000,615.39,2,1,72,1,0.33,46.0,2004,0,0,0,0,1,0,0
465,80920,878.75,3,1,252,3,1.67,46.0,2004,0,0,0,0,1,0,0
466,68600,668.72,3,1,191,2,0.68,46.0,2004,0,0,0,0,1,0,0
467,65000,781.73,4,0,107,1,1.48,44.86,2004,0,0,0,0,1,0,0
468,142000,825.75,3,1,320,2,1.55,46.0,2004,0,0,0,0,1,0,0
469,110000,399.22,4,1,152,1,0.36,46.0,2004,0,0,0,0,1,0,0
470,160000,217.82,4,1,225,2,0.35,46.0,2004,0,0,0,0,1,0,0
471,160000,721.43,4,1,260,2,1.3,46.0,2004,0,0,0,0,1,0,0
472,170000,555.31,3,1,189,2,1.12,46.0,2004,0,0,0,0,1,0,0
473,70000,746.71,3,0,142,2,1.7,45.9,2004,0,0,0,0,1,0,0
474,100000,874.38,1,1,154,2,0.32,38.72,2004,0,0,0,0,1,0,0
475,220000,398.83,4,1,257,2,0.36,46.0,2004,0,0,0,0,1,0,0
476,50000,912.18,3,0,66,2,1.63,46.0,2004,0,0,0,0,1,0,0
477,200000,843.91,4,1,330,2,0.0,41.29,2004,0,0,0,0,1,0,0
478,73990,449.03,4,0,106,2,1.56,34.0,2004,0,0,0,0,1,0,0
479,190000,843.56,4,1,330,2,0.0,41.34,2004,0,0,0,0,1,0,0
480,150000,801.11,3,1,212,5,1.42,44.73,2004,0,0,0,0,1,0,0
481,150000,563.67,3,1,242,5,0.06,44.98,2004,0,0,0,0,1,0,0
482,220000,823.72,4,1,228,1,0.0,43.09,2004,0,0,0,0,1,0,0
483,58000,858.15,3,0,82,1,1.59,46.0,2004,0,0,0,0,1,0,0
484,40000,526.39,4,0,34,2,0.08,35.93,2004,0,0,0,0,1,0,0
485,70000,360.42,3,0,106,2,0.22,46.0,2004,0,0,0,0,1,0,0
486,250000,847.15,4,1,300,4,0.0,41.26,2004,0,0,0,0,1,0,0
487,63000,429.0,4,0,56,2,0.0,36.22,2004,0,0,0,0,1,0,0
488,100000,945.67,3,1,128,5,1.49,46.0,2004,0,0,0,0,1,0,0
489,350000,355.82,3,1,334,2,0.55,46.0,2004,0,0,0,0,1,0,0
490,20000,910.91,1,1,278,2,0.29,34.67,2004,0,0,0,0,1,0,0
491,50000,940.54,3,0,87,2,1.44,46.0,2004,0,0,0,0,1,0,0
492,120000,577.25,3,1,150,1,1.05,46.0,2004,0,0,0,0,1,0,0
493,90000,888.46,4,0,126,1,0.0,38.05,2004,0,0,0,0,1,0,0
494,80000,655.71,3,1,90,2,1.38,46.0,2004,0,0,0,0,1,0,0
495,200000,893.26,4,1,278,4,0.44,35.36,2004,0,0,0,0,1,0,0
496,38000,611.14,4,0,52,2,0.07,45.0,2004,0,0,0,0,1,0,0
497,120000,399.41,4,1,180,1,0.34,46.0,2004,0,0,0,0,1,0,0
498,68000,756.1,3,1,256,1,1.6,46.0,2004,0,0,0,0,1,0,0
499,250000,886.98,4,1,255,5,0.71,34.2,2004,0,0,0,0,1,0,0
500,80000,632.43,3,1,180,2,1.09,46.0,2004,0,0,0,0,1,0,0
501,29900,879.26,4,0,36,2,0.23,38.48,2004,0,0,0,0,1,0,0
502,43000,561.02,4,0,44,2,0.0,37.12,2004,0,0,0,0,1,0,0
503,51000,615.31,3,0,100,1,0.18,46.0,2004,0,0,0,0,1,0,0
504,43608,190.38,4,1,80,2,0.46,46.0,2004,0,0,0,0,1,0,0
505,65000,493.82,4,1,192,2,0.0,46.0,2004,0,0,0,0,1,0,0
506,30404,812.2,3,0,52,1,0.98,46.0,2004,0,0,0,0,1,0,0
507,80000,716.3,3,1,264,1,0.72,46.0,2004,0,0,0,0,1,0,0
508,65000,745.31,3,0,117,2,1.55,46.0,2004,0,0,0,0,1,0,0
509,55000,869.1,3,1,60,1,1.73,46.0,2004,0,0,0,0,1,0,0
510,100000,916.0,3,1,102,2,1.73,46.0,2004,0,0,0,0,1,0,0
511,126000,216.73,4,1,280,4,0.31,46.0,2004,0,0,0,0,1,0,0
512,145000,404.68,4,1,278,4,1.66,34.0,2004,0,0,0,0,1,0,0
513,120000,823.08,3,1,300,1,0.51,46.0,2004,0,0,0,0,1,0,0
514,65000,810.3,4,0,99,2,1.28,43.98,2004,0,0,0,0,1,0,0
515,95000,361.96,4,1,240,1,3.19,34.0,2004,0,0,0,0,1,0,0
516,20000,342.33,4,0,31,1,0.29,46.0,2001,0,1,0,0,0,0,0
517,21000,385.99,2,0,42,1,0.17,46.0,2005,0,0,0,0,0,1,0
518,22000,326.64,3,0,30,1,0.59,46.0,2002,0,0,1,0,0,0,0
519,23000,376.65,5,0,123,2,0.11,46.0,2006,1,0,0,0,0,0,1
520,23605,411.14,4,0,28,1,0.09,46.0,2001,0,1,0,0,0,0,0
521,25000,542.9,4,0,24,1,0.73,46.0,2004,0,0,0,0,1,0,0
522,26000,416.13,2,1,89,2,0.08,46.0,2006,0,0,0,0,0,0,1
523,27000,431.97,4,0,34,1,0.0,46.0,2001,0,1,0,0,0,0,0
524,27000,416.38,2,1,72,1,0.08,46.0,2004,0,0,0,0,1,0,0
525,27900,298.31,4,0,23,1,0.0,48.63,2006,0,0,0,0,0,0,1
526,28000,226.13,3,0,26,1,0.36,46.0,2005,0,0,0,0,0,1,0
527,28000,310.48,4,0,52,1,0.78,46.0,2004,0,0,0,0,1,0,0
528,29000,282.23,3,0,35,1,0.3,46.0,2003,0,0,0,1,0,0,0
529,29000,261.65,4,0,40,1,0.72,46.0,2004,0,0,0,0,1,0,0
530,29049,792.9,4,0,45,1,0.95,46.0,2001,0,1,0,0,0,0,0
531,29500,356.4,3,0,53,1,0.19,46.0,2006,0,0,0,0,0,0,1
532,29900,243.06,4,0,30,1,0.55,46.0,2003,0,0,0,1,0,0,0
533,30000,227.28,4,0,32,1,0.0,53.43,2003,0,0,0,1,0,0,0
534,30000,385.36,4,0,35,1,0.17,46.0,2005,0,0,0,0,0,1,0
535,30000,667.39,4,0,50,1,0.96,46.0,2001,0,1,0,0,0,0,0
536,30000,676.75,4,0,86,1,1.18,46.0,2003,0,0,0,1,0,0,0
537,32000,388.47,4,0,30,1,0.05,46.0,2004,0,0,0,0,1,0,0
538,32000,246.34,5,0,32,1,1.54,46.0,2004,1,0,0,0,1,0,0
539,32000,261.65,3,0,35,1,0.72,46.0,2005,0,0,0,0,0,1,0
540,32000,261.65,4,0,43,1,0.72,46.0,2003,0,0,0,1,0,0,0
541,32400,264.28,3,0,28,2,0.56,46.0,2004,0,0,0,0,1,0,0
542,33000,291.61,4,0,23,1,0.0,48.46,2005,0,0,0,0,0,1,0
543,33000,197.77,4,0,30,1,0.01,54.33,2005,0,0,0,0,0,1,0
544,33000,282.93,4,0,34,1,0.09,46.0,2003,0,0,0,1,0,0,0
545,33000,355.61,4,0,36,1,0.16,46.0,2004,0,0,0,0,1,0,0
546,33000,266.52,4,0,41,1,0.0,57.24,2004,0,0,0,0,1,0,0
547,33000,252.43,4,0,64,2,0.53,46.0,2006,0,0,0,0,0,0,1
548,34000,284.39,4,0,48,1,0.3,46.0,2003,0,0,0,1,0,0,0
549,35000,292.29,4,0,22,1,0.0,48.16,2004,0,0,0,0,1,0,0
550,35000,382.13,4,0,30,1,0.17,46.0,2001,0,1,0,0,0,0,0
551,35000,199.6,4,0,35,1,1.05,46.0,2003,0,0,0,1,0,0,0
552,35000,260.39,4,0,35,1,0.56,46.0,2001,0,1,0,0,0,0,0
553,35000,270.41,4,0,36,1,0.48,46.0,2001,0,1,0,0,0,0,0
554,35000,750.15,3,0,40,1,0.45,46.0,2006,0,0,0,0,0,0,1
555,35000,453.66,4,0,42,1,0.15,46.0,2005,0,0,0,0,0,1,0
556,35000,621.61,4,0,44,1,0.85,46.0,2004,0,0,0,0,1,0,0
557,35000,251.42,4,0,45,1,0.0,46.0,2002,0,0,1,0,0,0,0
558,35000,547.92,4,0,49,1,0.0,46.0,2004,0,0,0,0,1,0,0
559,36000,292.29,4,0,22,1,0.0,48.16,2004,0,0,0,0,1,0,0
560,36000,308.56,4,0,30,1,0.0,55.32,2001,0,1,0,0,0,0,0
561,36000,859.04,3,0,32,1,0.81,46.0,2006,0,0,0,0,0,0,1
562,36000,313.04,4,0,34,1,0.2,46.0,2001,0,1,0,0,0,0,0
563,36000,655.15,4,0,35,1,0.56,46.0,2002,0,0,1,0,0,0,0
564,36000,655.15,4,0,38,1,0.56,46.0,2002,0,0,1,0,0,0,0
565,36000,655.15,4,0,38,1,0.56,46.0,2001,0,1,0,0,0,0,0
566,36000,360.74,4,0,38,1,0.2,46.0,2005,0,0,0,0,0,1,0
567,36000,834.37,3,0,61,2,0.6,46.0,2001,0,1,0,0,0,0,0
568,36500,232.56,4,0,46,1,0.0,54.01,2001,0,1,0,0,0,0,0
569,37000,225.62,4,0,32,1,0.0,53.22,2004,0,0,0,0,1,0,0
570,37000,419.29,3,0,44,1,0.28,46.0,2005,0,0,0,0,0,1,0
571,38000,199.6,3,0,35,1,1.05,46.0,2002,0,0,1,0,0,0,0
572,38000,373.4,3,0,40,1,0.35,46.0,2006,0,0,0,0,0,0,1
573,38000,526.09,4,0,40,1,0.0,46.0,2005,0,0,0,0,0,1,0
574,38000,255.31,5,0,40,1,0.81,46.0,2003,1,0,0,1,0,0,0
575,38000,266.52,4,0,41,1,0.0,57.24,2004,0,0,0,0,1,0,0
576,38000,297.67,4,0,41,1,0.0,49.03,2004,0,0,0,0,1,0,0
577,38000,526.09,4,0,42,1,0.0,46.0,2004,0,0,0,0,1,0,0
578,38000,237.76,4,0,43,1,0.49,46.0,2001,0,1,0,0,0,0,0
579,38000,261.22,4,0,45,1,0.72,46.0,2001,0,1,0,0,0,0,0
580,38000,252.51,3,0,55,1,0.46,46.0,2001,0,1,0,0,0,0,0
581,38000,256.04,3,0,55,1,0.48,46.0,2001,0,1,0,0,0,0,0
582,38000,431.44,3,0,90,2,0.58,46.0,2003,0,0,0,1,0,0,0
583,39000,300.23,4,0,35,1,0.4,46.0,2002,0,0,1,0,0,0,0
584,39000,773.09,3,0,37,1,0.47,46.0,2006,0,0,0,0,0,0,1
585,39000,220.6,4,0,37,1,0.6,46.0,2005,0,0,0,0,0,1,0
586,39000,703.03,4,0,37,1,0.93,46.0,2004,0,0,0,0,1,0,0
587,39000,526.09,4,0,40,1,0.0,46.0,2004,0,0,0,0,1,0,0
588,39000,526.09,4,0,40,1,0.0,46.0,2004,0,0,0,0,1,0,0
589,39000,410.48,4,0,55,1,0.1,46.0,2004,0,0,0,0,1,0,0
590,39000,670.19,3,0,70,2,0.69,46.0,2001,0,1,0,0,0,0,0
591,39100,362.61,3,0,31,1,0.02,46.0,2003,0,0,0,1,0,0,0
592,40000,266.32,4,0,30,1,0.18,46.0,2004,0,0,0,0,1,0,0
593,40000,417.29,4,0,33,1,0.03,46.0,2003,0,0,0,1,0,0,0
594,40000,220.01,4,0,34,1,0.6,46.0,2006,0,0,0,0,0,0,1
595,40000,260.25,4,0,35,1,0.0,47.85,2003,0,0,0,1,0,0,0
596,40000,224.96,4,0,36,1,0.0,55.81,2001,0,1,0,0,0,0,0
597,40000,422.48,4,0,37,1,0.06,46.0,2006,0,0,0,0,0,0,1
598,40000,380.39,4,0,37,1,0.04,46.0,2004,0,0,0,0,1,0,0
599,40000,387.9,4,0,37,1,0.05,46.0,2001,0,1,0,0,0,0,0
600,40000,388.47,4,0,38,1,0.05,46.0,2004,0,0,0,0,1,0,0
601,40000,410.5,4,0,39,1,0.05,46.0,2004,0,0,0,0,1,0,0
602,40000,297.67,3,0,40,1,0.0,49.03,2004,0,0,0,0,1,0,0
603,40000,410.48,4,0,40,2,0.1,46.0,2004,0,0,0,0,1,0,0
604,40000,307.15,4,0,41,1,0.0,49.27,2001,0,1,0,0,0,0,0
605,40000,200.2,4,0,42,1,1.03,46.0,2001,0,1,0,0,0,0,0
606,40000,766.45,3,0,46,2,0.46,46.0,2005,0,0,0,0,0,1,0
607,40000,539.13,3,0,47,1,0.0,46.0,2001,0,1,0,0,0,0,0
608,40000,282.23,4,0,48,1,0.3,46.0,2002,0,0,1,0,0,0,0
609,40000,472.82,3,0,49,1,0.09,46.0,2005,0,0,0,0,0,1,0
610,40000,455.95,3,0,49,1,0.14,46.0,2005,0,0,0,0,0,1,0
611,40000,550.57,3,0,54,1,0.76,46.0,2006,0,0,0,0,0,0,1
612,40000,257.21,3,0,55,1,0.48,46.0,2002,0,0,1,0,0,0,0
613,40000,185.84,2,0,72,2,0.78,46.36,2001,0,1,0,0,0,0,0
614,40000,812.55,3,0,72,1,1.23,46.0,2004,0,0,0,0,1,0,0
615,40000,831.21,4,0,75,1,0.58,46.0,2004,0,0,0,0,1,0,0
616,40000,823.08,3,0,120,2,0.51,46.0,2004,0,0,0,0,1,0,0
617,40054,359.79,4,0,37,1,0.21,46.0,2001,0,1,0,0,0,0,0
618,40054,358.06,4,0,45,1,0.22,46.0,2002,0,0,1,0,0,0,0
619,40150,375.03,2,1,75,1,0.2,46.0,2004,0,0,0,0,1,0,0
620,41000,385.77,4,0,48,1,0.0,46.26,2005,0,0,0,0,0,1,0
621,41000,385.77,4,0,49,1,0.0,46.26,2003,0,0,0,1,0,0,0
622,41300,266.52,4,0,41,1,0.0,57.24,2004,0,0,0,0,1,0,0
623,41837,362.61,4,0,31,2,0.02,46.0,2004,0,0,0,0,1,0,0
624,42000,379.0,4,0,32,1,0.08,46.0,2006,0,0,0,0,0,0,1
625,42000,286.85,4,0,33,1,0.0,60.24,2004,0,0,0,0,1,0,0
626,42000,298.76,4,1,33,1,0.0,56.91,2004,0,0,0,0,1,0,0
627,42000,261.65,4,0,37,1,0.72,46.0,2005,0,0,0,0,0,1,0
628,42000,360.12,4,0,41,1,0.21,46.0,2001,0,1,0,0,0,0,0
629,42000,651.55,4,0,43,1,0.6,46.0,2004,0,0,0,0,1,0,0
630,42000,703.03,4,0,44,1,0.93,46.0,2004,0,0,0,0,1,0,0
631,42000,221.76,4,0,46,1,0.0,53.49,2001,0,1,0,0,0,0,0
632,42000,300.18,4,0,46,2,0.0,56.61,2003,0,0,0,1,0,0,0
633,42000,264.54,4,0,47,1,0.0,58.35,2001,0,1,0,0,0,0,0
634,42000,299.5,3,0,52,1,0.52,46.0,2003,0,0,0,1,0,0,0
635,42320,765.29,4,0,105,2,0.46,46.0,2005,0,0,0,0,0,1,0
636,42900,300.07,4,0,58,1,0.16,46.0,2001,0,1,0,0,0,0,0
637,43000,290.74,4,0,31,1,0.05,46.0,2004,0,0,0,0,1,0,0
638,43000,220.57,4,0,32,1,0.59,46.0,2006,0,0,0,0,0,0,1
639,43000,376.78,4,0,48,1,0.08,46.0,2001,0,1,0,0,0,0,0
640,43000,281.66,4,0,48,1,0.3,46.0,2006,0,0,0,0,0,0,1
641,43000,472.82,4,0,49,1,0.09,46.0,2005,0,0,0,0,0,1,0
642,43000,224.45,4,0,50,1,0.0,53.33,2003,0,0,0,1,0,0,0
643,43000,299.5,3,0,52,1,0.52,46.0,2003,0,0,0,1,0,0,0
644,43000,218.57,4,0,58,1,0.62,46.0,2001,0,1,0,0,0,0,0
645,43608,190.38,4,0,80,1,0.46,46.0,2004,0,0,0,0,1,0,0
646,44000,227.61,3,0,54,1,0.34,46.0,2004,0,0,0,0,1,0,0
647,45000,417.9,4,0,28,1,0.03,46.0,2006,0,0,0,0,0,0,1
648,45000,417.9,4,0,28,1,0.03,46.0,2006,0,0,0,0,0,0,1
649,45000,263.02,4,0,29,1,0.56,46.0,2006,0,0,0,0,0,0,1
650,45000,382.31,4,0,29,1,0.05,46.0,2004,0,0,0,0,1,0,0
651,45000,382.31,4,0,29,1,0.05,46.0,2005,0,0,0,0,0,1,0
652,45000,301.4,4,0,31,1,0.17,46.0,2003,0,0,0,1,0,0,0
653,45000,345.49,4,0,35,1,0.28,46.0,2005,0,0,0,0,0,1,0
654,45000,345.49,4,0,35,1,0.28,46.0,2005,0,0,0,0,0,1,0
655,45000,307.15,4,0,41,1,0.0,49.27,2003,0,0,0,1,0,0,0
656,45000,768.62,4,0,42,1,0.46,46.0,2003,0,0,0,1,0,0,0
657,45000,238.66,4,0,42,1,0.0,55.45,2006,0,0,0,0,0,0,1
658,45000,392.01,4,0,44,1,0.1,46.0,2006,0,0,0,0,0,0,1
659,45000,314.13,4,0,44,1,0.69,46.0,2005,0,0,0,0,0,1,0
660,45000,621.61,4,0,45,1,0.85,46.0,2005,0,0,0,0,0,1,0
661,45000,621.61,4,0,45,1,0.85,46.0,2005,0,0,0,0,0,1,0
